participant,session,block_number,trial_number,trial_in_block_num,trial_type,triplet_type,sequence_used,stimulus_position_num,rt_non_cumulative_s,rt_cumulative_s,correct_key_pressed,response_key_pressed,correct_response,is_nogo,is_practice,epoch,is_first_response,mind_wandering_rating_1,mind_wandering_rating_2,mind_wandering_rating_3,mind_wandering_rating_4
1333,1,2,151,71,R,T,"1,2,3,4",2,0.30769280000095023,0.30769280000095023,f,f,True,False,False,1,,NA,NA,NA,NA
1333,1,2,152,72,P,H,"1,2,3,4",4,0.2073091000020213,0.2073091000020213,l,f,False,False,False,1,,NA,NA,NA,NA
1333,1,2,152,72,P,H,"1,2,3,4",4,0.04786519999834127,0.25517430000036256,l,l,True,False,False,1,,NA,NA,NA,NA
1333,1,2,153,73,R,L,"1,2,3,4",4,0.2455283999988751,0.2455283999988751,l,l,True,False,False,1,,NA,NA,NA,NA
1333,1,2,154,74,P,H,"1,2,3,4",1,0.27630340000177966,0.27630340000177966,s,s,True,False,False,1,,NA,NA,NA,NA
1333,1,2,155,75,R,H,"1,2,3,4",1,0.23391600000104518,0.23391600000104518,s,f,False,False,False,1,,NA,NA,NA,NA
1333,1,2,155,75,R,H,"1,2,3,4",1,0.039700099998299265,0.27361609999934444,s,s,True,False,False,1,,NA,NA,NA,NA
1333,1,2,156,76,P,H,"1,2,3,4",2,0.22271180000097957,0.22271180000097957,f,f,True,False,False,1,,NA,NA,NA,NA
1333,1,2,157,77,R,L,"1,2,3,4",4,0.27849069999865605,0.27849069999865605,l,j,False,False,False,1,,NA,NA,NA,NA
1333,1,2,157,77,R,L,"1,2,3,4",4,0.06387200000244775,0.3423627000011038,l,l,True,False,False,1,,NA,NA,NA,NA
1333,1,2,158,78,P,H,"1,2,3,4",3,0.25650019999739015,0.25650019999739015,j,j,True,False,False,1,,NA,NA,NA,NA
1333,1,2,159,79,R,L,"1,2,3,4",3,0.23021390000212705,0.23021390000212705,j,f,False,False,False,1,,NA,NA,NA,NA
1333,1,2,159,79,R,L,"1,2,3,4",3,0.0318593999982113,0.26207330000033835,j,j,True,False,False,1,,NA,NA,NA,NA
1333,1,2,160,80,P,H,"1,2,3,4",4,0.26041479999912553,0.26041479999912553,l,l,True,False,False,1,,NA,NA,NA,NA
